,date,county,state,fips,cases,deaths
93910,2021-03-27,New Kent,Virginia,51127,1374,13
93913,2021-03-27,Northampton,Virginia,51131,745,34
93914,2021-03-27,Northumberland,Virginia,51133,704,19
93916,2021-03-27,Nottoway,Virginia,51135,1859,44
93917,2021-03-27,Orange,Virginia,51137,1985,35
93918,2021-03-27,Page,Virginia,51139,1904,57
93919,2021-03-27,Patrick,Virginia,51141,1278,41
93921,2021-03-27,Pittsylvania,Virginia,51143,5278,75
93924,2021-03-27,Powhatan,Virginia,51145,1763,10
93925,2021-03-27,Prince Edward,Virginia,51147,2003,31
93926,2021-03-27,Prince George,Virginia,51149,3202,22
93927,2021-03-27,Prince William,Virginia,51153,41618,467
93928,2021-03-27,Pulaski,Virginia,51155,2436,60
93930,2021-03-27,Rappahannock,Virginia,51157,317,2
93931,2021-03-27,Richmond,Virginia,51159,1420,12
93933,2021-03-27,Roanoke,Virginia,51161,7721,125
93935,2021-03-27,Rockbridge,Virginia,51163,1441,44
93936,2021-03-27,Rockingham,Virginia,51165,6318,103
93937,2021-03-27,Russell,Virginia,51167,2129,34
93939,2021-03-27,Scott,Virginia,51169,1678,50
93940,2021-03-27,Shenandoah,Virginia,51171,3874,127
93941,2021-03-27,Smyth,Virginia,51173,2601,89
93942,2021-03-27,Southampton,Virginia,51175,1904,52
93943,2021-03-27,Spotsylvania,Virginia,51177,8769,107
93944,2021-03-27,Stafford,Virginia,51179,10081,68
93947,2021-03-27,Surry,Virginia,51181,403,9
93948,2021-03-27,Sussex,Virginia,51183,1132,21
93949,2021-03-27,Tazewell,Virginia,51185,3359,64
93951,2021-03-27,Warren,Virginia,51187,2524,51
93952,2021-03-27,Washington,Virginia,51191,4450,100
93954,2021-03-27,Westmoreland,Virginia,51193,1180,22
93957,2021-03-27,Wise,Virginia,51195,2971,93
93958,2021-03-27,Wythe,Virginia,51197,2233,73
93959,2021-03-27,York,Virginia,51199,3393,50
93829,2021-03-27,Alexandria city,Virginia,51510,10875,128
93840,2021-03-27,Bristol city,Virginia,51520,1264,31
93844,2021-03-27,Buena Vista city,Virginia,51530,865,19
93850,2021-03-27,Charlottesville city,Virginia,51540,3808,53
93851,2021-03-27,Chesapeake city,Virginia,51550,19358,269
93854,2021-03-27,Colonial Heights city,Virginia,51570,1519,57
93855,2021-03-27,Covington city,Virginia,51580,568,12
93859,2021-03-27,Danville city,Virginia,51590,4172,122
93862,2021-03-27,Emporia city,Virginia,51595,650,41
93865,2021-03-27,Fairfax city,Virginia,51600,517,18
93866,2021-03-27,Falls Church city,Virginia,51610,386,10
93871,2021-03-27,Franklin city,Virginia,51620,1054,28
93873,2021-03-27,Fredericksburg city,Virginia,51630,1861,22
93874,2021-03-27,Galax city,Virginia,51640,1017,50
93882,2021-03-27,Hampton city,Virginia,51650,9410,150
93884,2021-03-27,Harrisonburg city,Virginia,51660,6137,95
93888,2021-03-27,Hopewell city,Virginia,51670,2311,64
93896,2021-03-27,Lexington city,Virginia,51678,1150,31
93900,2021-03-27,Lynchburg city,Virginia,51680,7128,141
93903,2021-03-27,Manassas city,Virginia,51683,4147,45
93902,2021-03-27,Manassas Park city,Virginia,51685,1167,12
93904,2021-03-27,Martinsville city,Virginia,51690,1551,72
93911,2021-03-27,Newport News city,Virginia,51700,12525,207
93912,2021-03-27,Norfolk city,Virginia,51710,15978,235
93915,2021-03-27,Norton city,Virginia,51720,248,6
93920,2021-03-27,Petersburg city,Virginia,51730,3485,74
93922,2021-03-27,Poquoson city,Virginia,51735,793,16
93923,2021-03-27,Portsmouth city,Virginia,51740,8262,169
93929,2021-03-27,Radford city,Virginia,51750,2003,18
93932,2021-03-27,Richmond city,Virginia,51760,15581,241
93934,2021-03-27,Roanoke city,Virginia,51770,7949,177
93938,2021-03-27,Salem city,Virginia,51775,1978,44
93945,2021-03-27,Staunton city,Virginia,51790,2525,66
93946,2021-03-27,Suffolk city,Virginia,51800,7326,174
93950,2021-03-27,Virginia Beach city,Virginia,51810,32875,359
93953,2021-03-27,Waynesboro city,Virginia,51820,2241,34
93955,2021-03-27,Williamsburg city,Virginia,51830,640,11
93956,2021-03-27,Winchester city,Virginia,51840,2635,41
