,date,county,state,fips,cases,deaths
97113,2021-03-26,Franklin city,Virginia,51620,1051,28
97115,2021-03-26,Fredericksburg city,Virginia,51630,1856,22
97116,2021-03-26,Galax city,Virginia,51640,1016,50
97124,2021-03-26,Hampton city,Virginia,51650,9371,150
97126,2021-03-26,Harrisonburg city,Virginia,51660,6124,95
97130,2021-03-26,Hopewell city,Virginia,51670,2299,64
97138,2021-03-26,Lexington city,Virginia,51678,1150,31
97142,2021-03-26,Lynchburg city,Virginia,51680,7114,141
97145,2021-03-26,Manassas city,Virginia,51683,4137,45
97144,2021-03-26,Manassas Park city,Virginia,51685,1167,12
97146,2021-03-26,Martinsville city,Virginia,51690,1544,71
97153,2021-03-26,Newport News city,Virginia,51700,12447,204
97154,2021-03-26,Norfolk city,Virginia,51710,15911,235
97157,2021-03-26,Norton city,Virginia,51720,248,6
97162,2021-03-26,Petersburg city,Virginia,51730,3468,74
97164,2021-03-26,Poquoson city,Virginia,51735,789,16
97165,2021-03-26,Portsmouth city,Virginia,51740,8239,168
97171,2021-03-26,Radford city,Virginia,51750,1996,18
97174,2021-03-26,Richmond city,Virginia,51760,15515,241
97176,2021-03-26,Roanoke city,Virginia,51770,7917,177
97180,2021-03-26,Salem city,Virginia,51775,1975,44
97187,2021-03-26,Staunton city,Virginia,51790,2517,66
97188,2021-03-26,Suffolk city,Virginia,51800,7307,174
97192,2021-03-26,Virginia Beach city,Virginia,51810,32766,358
97195,2021-03-26,Waynesboro city,Virginia,51820,2231,34
97197,2021-03-26,Williamsburg city,Virginia,51830,612,11
97198,2021-03-26,Winchester city,Virginia,51840,2625,41
