,0,1,2,3,4,5
95749,2021-03-26,Texas,Missouri,29215,1822,22
95750,2021-03-26,Vernon,Missouri,29217,1934,40
95751,2021-03-26,Warren,Missouri,29219,3006,30
95752,2021-03-26,Washington,Missouri,29221,2721,49
95753,2021-03-26,Wayne,Missouri,29223,1029,11
95754,2021-03-26,Webster,Missouri,29225,3506,53
95755,2021-03-26,Worth,Missouri,29227,164,2
95756,2021-03-26,Wright,Missouri,29229,1552,29
95743,2021-03-26,St. Louis city,Missouri,29510,22425,447
95691,2021-03-26,Joplin,Missouri,,5942,103
95692,2021-03-26,Kansas City,Missouri,,42395,549
