,0,1,2,3,4,5
94991,2021-03-26,Keokuk,Iowa,19107,932,30
94992,2021-03-26,Kossuth,Iowa,19109,2062,58
94993,2021-03-26,Lee,Iowa,19111,3632,55
94994,2021-03-26,Linn,Iowa,19113,19809,324
94995,2021-03-26,Louisa,Iowa,19115,1244,48
94996,2021-03-26,Lucas,Iowa,19117,745,22
94997,2021-03-26,Lyon,Iowa,19119,1496,41
94998,2021-03-26,Madison,Iowa,19121,1497,19
94999,2021-03-26,Mahaska,Iowa,19123,2191,49
95000,2021-03-26,Marion,Iowa,19125,3498,74
95001,2021-03-26,Marshall,Iowa,19127,4724,74
95002,2021-03-26,Mills,Iowa,19129,1542,20
95003,2021-03-26,Mitchell,Iowa,19131,1236,41
95004,2021-03-26,Monona,Iowa,19133,789,30
95005,2021-03-26,Monroe,Iowa,19135,913,28
95006,2021-03-26,Montgomery,Iowa,19137,979,36
95007,2021-03-26,Muscatine,Iowa,19139,4411,95
95008,2021-03-26,O'Brien,Iowa,19141,1915,58
95009,2021-03-26,Osceola,Iowa,19143,710,16
95010,2021-03-26,Page,Iowa,19145,1848,19
95011,2021-03-26,Palo Alto,Iowa,19147,1055,22
95012,2021-03-26,Plymouth,Iowa,19149,3820,79
95013,2021-03-26,Pocahontas,Iowa,19151,826,19
95014,2021-03-26,Polk,Iowa,19153,54085,579
95015,2021-03-26,Pottawattamie,Iowa,19155,10228,152
95016,2021-03-26,Poweshiek,Iowa,19157,1507,32
95017,2021-03-26,Ringgold,Iowa,19159,527,22
95018,2021-03-26,Sac,Iowa,19161,1231,18
95019,2021-03-26,Scott,Iowa,19163,17857,225
95020,2021-03-26,Shelby,Iowa,19165,1231,34
95021,2021-03-26,Sioux,Iowa,19167,4939,69
95022,2021-03-26,Story,Iowa,19169,9972,46
95023,2021-03-26,Tama,Iowa,19171,2051,68
95024,2021-03-26,Taylor,Iowa,19173,643,12
95025,2021-03-26,Union,Iowa,19175,1217,31
95027,2021-03-26,Van Buren,Iowa,19177,542,18
95028,2021-03-26,Wapello,Iowa,19179,4203,116
95029,2021-03-26,Warren,Iowa,19181,5341,80
95030,2021-03-26,Washington,Iowa,19183,2435,49
95031,2021-03-26,Wayne,Iowa,19185,512,23
95032,2021-03-26,Webster,Iowa,19187,5033,88
95033,2021-03-26,Winnebago,Iowa,19189,1338,31
95034,2021-03-26,Winneshiek,Iowa,19191,1884,31
95035,2021-03-26,Woodbury,Iowa,19193,14404,217
95036,2021-03-26,Worth,Iowa,19195,678,8
95037,2021-03-26,Wright,Iowa,19197,1764,34
95026,2021-03-26,Unknown,Iowa,,1006,0
