,State,fips,cases,deaths,1 week increase in cases,2 change increase in cases/ 1 week increase,4 change increase in cases/ 1 week increase,latest Date Used,pop,density,date,never,Rarely,Sometimes,Frequently,Always
65,Colorado,08,432186,6046,14641,0.42469776654600094,0.6793251827060993,2021-03-30,5893630,56.8653,2021-04-04,0.03915624999999999,0.07193749999999997,0.097265625,0.24432812499999998,0.5474374999999999
66,Colorado,08,430970,6045,14983,0.45211239404658615,0.61683241006474,2021-03-29,5893630,56.8653,2021-04-04,0.03915624999999999,0.07193749999999997,0.097265625,0.24432812499999998,0.5474374999999999
67,Colorado,08,430129,6038,15010,0.4686875416389074,0.5764823451032645,2021-03-28,5893630,56.8653,2021-04-04,0.03915624999999999,0.07193749999999997,0.097265625,0.24432812499999998,0.5474374999999999
68,Colorado,08,428475,6023,15367,0.42343983861521445,0.635452593219236,2021-03-27,5893630,56.8653,2021-04-04,0.03915624999999999,0.07193749999999997,0.097265625,0.24432812499999998,0.5474374999999999
69,Colorado,08,427499,6019,15100,0.4375496688741722,0.5894039735099338,2021-03-26,5893630,56.8653,2021-04-04,0.03915624999999999,0.07193749999999997,0.097265625,0.24432812499999998,0.5474374999999999
70,Colorado,08,426281,6012,15330,0.40632746249184604,0.5981735159817352,2021-03-25,5893630,56.8653,2021-04-04,0.03915624999999999,0.07193749999999997,0.097265625,0.24432812499999998,0.5474374999999999
71,Colorado,08,425155,6003,15324,0.4352649438788828,0.5820934481858523,2021-03-24,5893630,56.8653,2021-04-04,0.03915624999999999,0.07193749999999997,0.097265625,0.24432812499999998,0.5474374999999999
72,Connecticut,09,285330,7704,11361,0.7498459642637092,0.7698265997711469,2021-04-04,3552820,733.7505,2021-04-04,0.017499999999999998,0.023000000000000003,0.053625000000000006,0.12637500000000002,0.7795000000000001
73,Connecticut,09,285330,7704,11361,0.7498459642637092,0.7698265997711469,2021-04-03,3552820,733.7505,2021-04-04,0.017499999999999998,0.023000000000000003,0.053625000000000006,0.12637500000000002,0.7795000000000001
74,Connecticut,09,284500,7693,10984,0.7306991988346686,0.951019664967225,2021-04-02,3552820,733.7505,2021-04-04,0.017499999999999998,0.023000000000000003,0.053625000000000006,0.12637500000000002,0.7795000000000001
75,Connecticut,09,283622,7678,10706,0.7186624322809639,0.9757145525873342,2021-04-01,3552820,733.7505,2021-04-04,0.017499999999999998,0.023000000000000003,0.053625000000000006,0.12637500000000002,0.7795000000000001
76,Connecticut,09,283128,7658,10827,0.6105107601366953,0.9534497090606816,2021-03-31,3552820,733.7505,2021-04-04,0.017499999999999998,0.023000000000000003,0.053625000000000006,0.12637500000000002,0.7795000000000001
77,Connecticut,09,282626,7651,10476,0.6266704849179076,0.9916953035509737,2021-03-30,3552820,733.7505,2021-04-04,0.017499999999999998,0.023000000000000003,0.053625000000000006,0.12637500000000002,0.7795000000000001
78,Connecticut,09,279946,7622,10631,0.575110525820713,1.1050700780735585,2021-03-29,3552820,733.7505,2021-04-04,0.017499999999999998,0.023000000000000003,0.053625000000000006,0.12637500000000002,0.7795000000000001
79,Connecticut,09,279946,7622,10631,0.575110525820713,0.8013357163013828,2021-03-28,3552820,733.7505,2021-04-04,0.017499999999999998,0.023000000000000003,0.053625000000000006,0.12637500000000002,0.7795000000000001
80,Connecticut,09,279946,7622,10631,0.575110525820713,0.8013357163013828,2021-03-27,3552820,733.7505,2021-04-04,0.017499999999999998,0.023000000000000003,0.053625000000000006,0.12637500000000002,0.7795000000000001
81,Connecticut,09,279159,7614,10233,0.5953288380729014,0.950454412195837,2021-03-26,3552820,733.7505,2021-04-04,0.017499999999999998,0.023000000000000003,0.053625000000000006,0.12637500000000002,0.7795000000000001
82,Connecticut,09,278184,7595,10473,0.5414876348706197,0.8767306406951207,2021-03-25,3552820,733.7505,2021-04-04,0.017499999999999998,0.023000000000000003,0.053625000000000006,0.12637500000000002,0.7795000000000001
83,Connecticut,09,276691,7572,11454,0.5072463768115942,0.7042954426401257,2021-03-24,3552820,733.7505,2021-04-04,0.017499999999999998,0.023000000000000003,0.053625000000000006,0.12637500000000002,0.7795000000000001
84,Delaware,10,88139,1464,3803,0.4625295819090192,0.7033920589008678,2021-04-04,990334,508.1242,2021-04-04,0.01933333333333333,0.006666666666666667,0.06066666666666667,0.09566666666666666,0.8176666666666667
85,Delaware,10,87874,1453,3761,0.44934857750598245,0.7317202871576708,2021-04-03,990334,508.1242,2021-04-04,0.01933333333333333,0.006666666666666667,0.06066666666666667,0.09566666666666666,0.8176666666666667
86,Delaware,10,87643,1444,3782,0.4264939185616076,0.6747752511898466,2021-04-02,990334,508.1242,2021-04-04,0.01933333333333333,0.006666666666666667,0.06066666666666667,0.09566666666666666,0.8176666666666667
87,Delaware,10,87425,1440,3698,0.4586262844780963,0.6406165494862087,2021-04-01,990334,508.1242,2021-04-04,0.01933333333333333,0.006666666666666667,0.06066666666666667,0.09566666666666666,0.8176666666666667
88,Delaware,10,87193,1426,3558,0.5222034851039911,0.6163575042158516,2021-03-31,990334,508.1242,2021-04-04,0.01933333333333333,0.006666666666666667,0.06066666666666667,0.09566666666666666,0.8176666666666667
89,Delaware,10,87080,1422,3534,0.5135823429541596,0.6066779852857951,2021-03-30,990334,508.1242,2021-04-04,0.01933333333333333,0.006666666666666667,0.06066666666666667,0.09566666666666666,0.8176666666666667
90,Delaware,10,86799,1422,3582,0.5321049692908989,0.5904522613065326,2021-03-29,990334,508.1242,2021-04-04,0.01933333333333333,0.006666666666666667,0.06066666666666667,0.09566666666666666,0.8176666666666667
91,Delaware,10,86517,1418,3639,0.4907941742236878,0.5825776312173674,2021-03-28,990334,508.1242,2021-04-04,0.01933333333333333,0.006666666666666667,0.06066666666666667,0.09566666666666666,0.8176666666666667
92,Delaware,10,86098,1418,3813,0.45213742460005246,0.5418305795961186,2021-03-27,990334,508.1242,2021-04-04,0.01933333333333333,0.006666666666666667,0.06066666666666667,0.09566666666666666,0.8176666666666667
93,Delaware,10,85801,1406,3879,0.44985821087909256,0.4898169631348286,2021-03-26,990334,508.1242,2021-04-04,0.01933333333333333,0.006666666666666667,0.06066666666666667,0.09566666666666666,0.8176666666666667
94,Delaware,10,85506,1402,3385,0.6593796159527326,0.5657311669128509,2021-03-25,990334,508.1242,2021-04-04,0.01933333333333333,0.006666666666666667,0.06066666666666667,0.09566666666666666,0.8176666666666667
95,Delaware,10,85228,1379,3451,0.6004056795131846,0.5992465951898001,2021-03-24,990334,508.1242,2021-04-04,0.01933333333333333,0.006666666666666667,0.06066666666666667,0.09566666666666666,0.8176666666666667
96,District of Columbia,11,41273,1030,1902,0.4605678233438486,0.5184016824395373,2021-04-04,714153,11707.4262,2021-04-04,0.012,0.013,0.069,0.164,0.743
97,District of Columbia,11,41122,1027,1912,0.41370292887029286,0.5789748953974896,2021-04-03,714153,11707.4262,2021-04-04,0.012,0.013,0.069,0.164,0.743
98,District of Columbia,11,41014,1024,1878,0.41373801916932906,0.6059637912673056,2021-04-02,714153,11707.4262,2021-04-04,0.012,0.013,0.069,0.164,0.743
99,District of Columbia,11,40818,1023,1993,0.3933768188660311,0.5323632714500752,2021-04-01,714153,11707.4262,2021-04-04,0.012,0.013,0.069,0.164,0.743
100,District of Columbia,11,40767,1019,1963,0.38614365766683645,0.522159959246052,2021-03-31,714153,11707.4262,2021-04-04,0.012,0.013,0.069,0.164,0.743
101,District of Columbia,11,40684,1019,1939,0.39195461578133056,0.5312016503352244,2021-03-30,714153,11707.4262,2021-04-04,0.012,0.013,0.069,0.164,0.743
102,District of Columbia,11,40598,1017,1913,0.3753267119707266,0.5326711970726608,2021-03-29,714153,11707.4262,2021-04-04,0.012,0.013,0.069,0.164,0.743
103,District of Columbia,11,40478,1010,1954,0.38024564994882293,0.5117707267144319,2021-03-28,714153,11707.4262,2021-04-04,0.012,0.013,0.069,0.164,0.743
104,District of Columbia,11,40284,1009,1998,0.3763763763763764,0.509009009009009,2021-03-27,714153,11707.4262,2021-04-04,0.012,0.013,0.069,0.164,0.743
105,District of Columbia,11,40122,1005,2006,0.38085742771684944,0.46510468594217347,2021-03-26,714153,11707.4262,2021-04-04,0.012,0.013,0.069,0.164,0.743
106,District of Columbia,11,39943,1001,2063,0.39020843431895297,0.41589917595734366,2021-03-25,714153,11707.4262,2021-04-04,0.012,0.013,0.069,0.164,0.743
107,District of Columbia,11,39844,998,2066,0.3969022265246854,0.4186834462729913,2021-03-24,714153,11707.4262,2021-04-04,0.012,0.013,0.069,0.164,0.743
108,Florida,12,1940889,31619,63465,0.5467580556212085,0.6738202158670134,2021-04-04,21944600,409.2233,2021-04-04,0.05525373134328358,0.05752238805970149,0.11034328358208957,0.1942985074626866,0.5825522388059702
109,Florida,12,1936199,31521,63050,0.5380174464710548,0.6955273592386995,2021-04-03,21944600,409.2233,2021-04-04,0.05525373134328358,0.05752238805970149,0.11034328358208957,0.1942985074626866,0.5825522388059702
110,Florida,12,1930224,31386,63885,0.5214369570321672,0.6822571808718791,2021-04-02,21944600,409.2233,2021-04-04,0.05525373134328358,0.05752238805970149,0.11034328358208957,0.1942985074626866,0.5825522388059702
111,Florida,12,1924106,31266,64910,0.5027268525650901,0.66043752888615,2021-04-01,21944600,409.2233,2021-04-04,0.05525373134328358,0.05752238805970149,0.11034328358208957,0.1942985074626866,0.5825522388059702
112,Florida,12,1918092,31134,66325,0.4837994722955145,0.6215152657369016,2021-03-31,21944600,409.2233,2021-04-04,0.05525373134328358,0.05752238805970149,0.11034328358208957,0.1942985074626866,0.5825522388059702
113,Florida,12,1910913,30998,68713,0.45954913917308227,0.6000320172310917,2021-03-30,21944600,409.2233,2021-04-04,0.05525373134328358,0.05752238805970149,0.11034328358208957,0.1942985074626866,0.5825522388059702
114,Florida,12,1909213,30851,67587,0.4666725849645642,0.5774779173509699,2021-03-29,21944600,409.2233,2021-04-04,0.05525373134328358,0.05752238805970149,0.11034328358208957,0.1942985074626866,0.5825522388059702
115,Florida,12,1903674,30733,69427,0.45015627925734947,0.5710026358621285,2021-03-28,21944600,409.2233,2021-04-04,0.05525373134328358,0.05752238805970149,0.11034328358208957,0.1942985074626866,0.5825522388059702
116,Florida,12,1898215,30623,69642,0.45076247092271904,0.5715660090175468,2021-03-27,21944600,409.2233,2021-04-04,0.05525373134328358,0.05752238805970149,0.11034328358208957,0.1942985074626866,0.5825522388059702
117,Florida,12,1892293,30477,70350,0.4472778962331201,0.5552523098791755,2021-03-26,21944600,409.2233,2021-04-04,0.05525373134328358,0.05752238805970149,0.11034328358208957,0.1942985074626866,0.5825522388059702
118,Florida,12,1885653,30339,71925,0.43709419534237054,0.5339589850538755,2021-03-25,21944600,409.2233,2021-04-04,0.05525373134328358,0.05752238805970149,0.11034328358208957,0.1942985074626866,0.5825522388059702
119,Florida,12,1878525,30212,74200,0.42711590296495955,0.5017654986522911,2021-03-24,21944600,409.2233,2021-04-04,0.05525373134328358,0.05752238805970149,0.11034328358208957,0.1942985074626866,0.5825522388059702
120,Georgia,13,996616,17347,22208,0.5031069884726225,0.4761797550432277,2021-04-04,10830000,188.3053,2021-04-04,0.08333333333333331,0.07837735849056603,0.1261446540880503,0.19979245283018873,0.5123144654088054
121,Georgia,13,994416,17260,22698,0.49929509207859724,0.49277469380562167,2021-04-03,10830000,188.3053,2021-04-04,0.08333333333333331,0.07837735849056603,0.1261446540880503,0.19979245283018873,0.5123144654088054
122,Georgia,13,992399,17198,23166,0.47772597772597775,0.5058706725373392,2021-04-02,10830000,188.3053,2021-04-04,0.08333333333333331,0.07837735849056603,0.1261446540880503,0.19979245283018873,0.5123144654088054
123,Georgia,13,989698,17079,23642,0.4733102106420777,0.5147618644784705,2021-04-01,10830000,188.3053,2021-04-04,0.08333333333333331,0.07837735849056603,0.1261446540880503,0.19979245283018873,0.5123144654088054
124,Georgia,13,986968,16936,24393,0.48436026728979625,0.4923543639568729,2021-03-31,10830000,188.3053,2021-04-04,0.08333333333333331,0.07837735849056603,0.1261446540880503,0.19979245283018873,0.5123144654088054
125,Georgia,13,983879,16834,25620,0.4605776736924278,0.4715066354410617,2021-03-30,10830000,188.3053,2021-04-04,0.08333333333333331,0.07837735849056603,0.1261446540880503,0.19979245283018873,0.5123144654088054
126,Georgia,13,981844,16757,26698,0.44355382425649864,0.43677429020900443,2021-03-29,10830000,188.3053,2021-04-04,0.08333333333333331,0.07837735849056603,0.1261446540880503,0.19979245283018873,0.5123144654088054
127,Georgia,13,979683,16756,28057,0.395052927968065,0.43037388174074204,2021-03-28,10830000,188.3053,2021-04-04,0.08333333333333331,0.07837735849056603,0.1261446540880503,0.19979245283018873,0.5123144654088054
128,Georgia,13,976400,16682,30119,0.3517713071483117,0.42773664464291644,2021-03-27,10830000,188.3053,2021-04-04,0.08333333333333331,0.07837735849056603,0.1261446540880503,0.19979245283018873,0.5123144654088054
129,Georgia,13,972984,16663,31934,0.3334064007014467,0.4033945011586397,2021-03-26,10830000,188.3053,2021-04-04,0.08333333333333331,0.07837735849056603,0.1261446540880503,0.19979245283018873,0.5123144654088054
130,Georgia,13,969603,16532,33578,0.30254928822443267,0.3958544284948478,2021-03-25,10830000,188.3053,2021-04-04,0.08333333333333331,0.07837735849056603,0.1261446540880503,0.19979245283018873,0.5123144654088054
131,Georgia,13,966131,16401,35210,0.28457824481681343,0.37401306447032096,2021-03-24,10830000,188.3053,2021-04-04,0.08333333333333331,0.07837735849056603,0.1261446540880503,0.19979245283018873,0.5123144654088054
132,Hawaii,15,27774,441,989,0.6703741152679474,0.9221435793731041,2021-04-04,1406430,218.9678,2021-04-04,0.0162,0.0188,0.0334,0.1166,0.8150000000000001
133,Hawaii,15,27693,440,985,0.6538071065989848,0.9380710659898477,2021-04-03,1406430,218.9678,2021-04-04,0.0162,0.0188,0.0334,0.1166,0.8150000000000001
134,Hawaii,15,27604,438,905,0.6751381215469613,1.12707182320442,2021-04-02,1406430,218.9678,2021-04-04,0.0162,0.0188,0.0334,0.1166,0.8150000000000001
135,Hawaii,15,27549,438,874,0.665903890160183,1.0102974828375286,2021-04-01,1406430,218.9678,2021-04-04,0.0162,0.0188,0.0334,0.1166,0.8150000000000001
136,Hawaii,15,27532,436,825,0.7187878787878788,1.0048484848484849,2021-03-31,1406430,218.9678,2021-04-04,0.0162,0.0188,0.0334,0.1166,0.8150000000000001
137,Hawaii,15,27499,436,813,0.7380073800738007,0.955719557195572,2021-03-30,1406430,218.9678,2021-04-04,0.0162,0.0188,0.0334,0.1166,0.8150000000000001
138,Hawaii,15,27473,436,795,0.7119496855345911,0.9962264150943396,2021-03-29,1406430,218.9678,2021-04-04,0.0162,0.0188,0.0334,0.1166,0.8150000000000001
139,Hawaii,15,27419,436,799,0.6821026282853567,0.9574468085106383,2021-03-28,1406430,218.9678,2021-04-04,0.0162,0.0188,0.0334,0.1166,0.8150000000000001
140,Hawaii,15,27320,434,836,0.6244019138755981,0.8947368421052632,2021-03-27,1406430,218.9678,2021-04-04,0.0162,0.0188,0.0334,0.1166,0.8150000000000001
141,Hawaii,15,27247,432,751,0.6804260985352862,1.0825565912117177,2021-03-26,1406430,218.9678,2021-04-04,0.0162,0.0188,0.0334,0.1166,0.8150000000000001
142,Hawaii,15,27211,432,733,0.6534788540245566,0.9508867667121419,2021-03-25,1406430,218.9678,2021-04-04,0.0162,0.0188,0.0334,0.1166,0.8150000000000001
143,Hawaii,15,27168,428,735,0.617687074829932,0.8816326530612245,2021-03-24,1406430,218.9678,2021-04-04,0.0162,0.0188,0.0334,0.1166,0.8150000000000001
144,Idaho,16,173011,1882,4490,0.44766146993318484,0.400445434298441,2021-04-04,1860120,22.5079,2021-04-04,0.1037727272727273,0.1447954545454546,0.1447727272727273,0.21984090909090906,0.3868409090909092
145,Idaho,16,172929,1880,4363,0.4632133852853541,0.45748338299335317,2021-04-03,1860120,22.5079,2021-04-04,0.1037727272727273,0.1447954545454546,0.1447727272727273,0.21984090909090906,0.3868409090909092
146,Idaho,16,172721,1879,4189,0.5010742420625448,0.5464311291477679,2021-04-02,1860120,22.5079,2021-04-04,0.1037727272727273,0.1447954545454546,0.1447727272727273,0.21984090909090906,0.3868409090909092
147,Idaho,16,172442,1879,4147,0.5001205690860864,0.5690860863274656,2021-04-01,1860120,22.5079,2021-04-04,0.1037727272727273,0.1447954545454546,0.1447727272727273,0.21984090909090906,0.3868409090909092
148,Idaho,16,172031,1874,4102,0.5170648464163823,0.5823988298391028,2021-03-31,1860120,22.5079,2021-04-04,0.1037727272727273,0.1447954545454546,0.1447727272727273,0.21984090909090906,0.3868409090909092
149,Idaho,16,171618,1869,4156,0.5185274302213667,0.5543792107795957,2021-03-30,1860120,22.5079,2021-04-04,0.1037727272727273,0.1447954545454546,0.1447727272727273,0.21984090909090906,0.3868409090909092
150,Idaho,16,171209,1862,4096,0.5361328125,0.5849609375,2021-03-29,1860120,22.5079,2021-04-04,0.1037727272727273,0.1447954545454546,0.1447727272727273,0.21984090909090906,0.3868409090909092
151,Idaho,16,171209,1862,4096,0.5361328125,0.49072265625,2021-03-28,1860120,22.5079,2021-04-04,0.1037727272727273,0.1447954545454546,0.1447727272727273,0.21984090909090906,0.3868409090909092
152,Idaho,16,171071,1862,3997,0.5564173129847385,0.5551663747810858,2021-03-27,1860120,22.5079,2021-04-04,0.1037727272727273,0.1447954545454546,0.1447727272727273,0.21984090909090906,0.3868409090909092
153,Idaho,16,170735,1855,3994,0.5460691036554832,0.6016524787180771,2021-03-26,1860120,22.5079,2021-04-04,0.1037727272727273,0.1447954545454546,0.1447727272727273,0.21984090909090906,0.3868409090909092
154,Idaho,16,170351,1842,4030,0.5478908188585608,0.6004962779156328,2021-03-25,1860120,22.5079,2021-04-04,0.1037727272727273,0.1447954545454546,0.1447727272727273,0.21984090909090906,0.3868409090909092
155,Idaho,16,170013,1842,3909,0.5656178050652341,0.6472243540547454,2021-03-24,1860120,22.5079,2021-04-04,0.1037727272727273,0.1447954545454546,0.1447727272727273,0.21984090909090906,0.3868409090909092
156,Illinois,17,1200720,23002,23164,0.6530823691935762,0.9061042997755138,2021-04-04,12569300,226.3964,2021-04-04,0.07227450980392158,0.07131372549019607,0.12687254901960784,0.21949019607843157,0.5100784313725492
157,Illinois,17,1198242,22946,23801,0.6085878744590564,0.8855510272677618,2021-04-03,12569300,226.3964,2021-04-04,0.07227450980392158,0.07131372549019607,0.12687254901960784,0.21949019607843157,0.5100784313725492
158,Illinois,17,1196739,22902,22928,0.5997034193998604,0.9354937194696441,2021-04-02,12569300,226.3964,2021-04-04,0.07227450980392158,0.07131372549019607,0.12687254901960784,0.21949019607843157,0.5100784313725492
159,Illinois,17,1194960,22853,22298,0.6231949053726792,0.9272132029778456,2021-04-01,12569300,226.3964,2021-04-04,0.07227450980392158,0.07131372549019607,0.12687254901960784,0.21949019607843157,0.5100784313725492
160,Illinois,17,1192860,22803,22885,0.5537688442211055,0.8614813196416867,2021-03-31,12569300,226.3964,2021-04-04,0.07227450980392158,0.07131372549019607,0.12687254901960784,0.21949019607843157,0.5100784313725492
161,Illinois,17,1191207,22759,22556,0.5688951941833659,0.8402642312466749,2021-03-30,12569300,226.3964,2021-04-04,0.07227450980392158,0.07131372549019607,0.12687254901960784,0.21949019607843157,0.5100784313725492
162,Illinois,17,1189922,22735,22973,0.537195838593131,0.7806990815304923,2021-03-29,12569300,226.3964,2021-04-04,0.07227450980392158,0.07131372549019607,0.12687254901960784,0.21949019607843157,0.5100784313725492
163,Illinois,17,1188732,22710,22708,0.5480007045974987,0.7619781574775409,2021-03-28,12569300,226.3964,2021-04-04,0.07227450980392158,0.07131372549019607,0.12687254901960784,0.21949019607843157,0.5100784313725492
164,Illinois,17,1186993,22675,22854,0.5336483766517897,0.7424958431784371,2021-03-27,12569300,226.3964,2021-04-04,0.07227450980392158,0.07131372549019607,0.12687254901960784,0.21949019607843157,0.5100784313725492
165,Illinois,17,1184374,22607,23698,0.48928179593214616,0.7114946408979661,2021-03-26,12569300,226.3964,2021-04-04,0.07227450980392158,0.07131372549019607,0.12687254901960784,0.21949019607843157,0.5100784313725492
166,Illinois,17,1182402,22575,23960,0.45475792988313857,0.6744156928213689,2021-03-25,12569300,226.3964,2021-04-04,0.07227450980392158,0.07131372549019607,0.12687254901960784,0.21949019607843157,0.5100784313725492
167,Illinois,17,1180421,22528,24272,0.4553394858272907,0.6348467369808833,2021-03-24,12569300,226.3964,2021-04-04,0.07227450980392158,0.07131372549019607,0.12687254901960784,0.21949019607843157,0.5100784313725492
168,Indiana,18,669754,12726,10666,0.5569098068629289,0.7354209638102381,2021-04-04,6805660,189.9643,2021-04-04,0.08609782608695653,0.09643478260869567,0.13042391304347828,0.23692391304347837,0.4502173913043479
169,Indiana,18,668520,12697,11009,0.5316559178853665,0.7154146607321282,2021-04-03,6805660,189.9643,2021-04-04,0.08609782608695653,0.09643478260869567,0.13042391304347828,0.23692391304347837,0.4502173913043479
170,Indiana,18,667668,12663,11001,0.5101354422325243,0.720479956367603,2021-04-02,6805660,189.9643,2021-04-04,0.08609782608695653,0.09643478260869567,0.13042391304347828,0.23692391304347837,0.4502173913043479
171,Indiana,18,666731,12633,10974,0.5125751776927283,0.69901585565883,2021-04-01,6805660,189.9643,2021-04-04,0.08609782608695653,0.09643478260869567,0.13042391304347828,0.23692391304347837,0.4502173913043479
172,Indiana,18,665962,12623,10837,0.5131493955891852,0.6851527175417551,2021-03-31,6805660,189.9643,2021-04-04,0.08609782608695653,0.09643478260869567,0.13042391304347828,0.23692391304347837,0.4502173913043479
173,Indiana,18,665422,12595,10813,0.5053176731711828,0.651160639970406,2021-03-30,6805660,189.9643,2021-04-04,0.08609782608695653,0.09643478260869567,0.13042391304347828,0.23692391304347837,0.4502173913043479
174,Indiana,18,664880,12573,10942,0.4904039480899287,0.6241089380369219,2021-03-29,6805660,189.9643,2021-04-04,0.08609782608695653,0.09643478260869567,0.13042391304347828,0.23692391304347837,0.4502173913043479
175,Indiana,18,664149,12556,10978,0.48214611040262345,0.6270723264711241,2021-03-28,6805660,189.9643,2021-04-04,0.08609782608695653,0.09643478260869567,0.13042391304347828,0.23692391304347837,0.4502173913043479
176,Indiana,18,663282,12531,11011,0.4755244755244755,0.6203796203796204,2021-03-27,6805660,189.9643,2021-04-04,0.08609782608695653,0.09643478260869567,0.13042391304347828,0.23692391304347837,0.4502173913043479
177,Indiana,18,662332,12494,11017,0.4828900789688663,0.6093310338567668,2021-03-26,6805660,189.9643,2021-04-04,0.08609782608695653,0.09643478260869567,0.13042391304347828,0.23692391304347837,0.4502173913043479
178,Indiana,18,661241,12467,11198,0.47026254688337205,0.5872477228076443,2021-03-25,6805660,189.9643,2021-04-04,0.08609782608695653,0.09643478260869567,0.13042391304347828,0.23692391304347837,0.4502173913043479
179,Indiana,18,660229,12450,11341,0.4610704523410634,0.5758751432854246,2021-03-24,6805660,189.9643,2021-04-04,0.08609782608695653,0.09643478260869567,0.13042391304347828,0.23692391304347837,0.4502173913043479
180,Iowa,19,339511,5553,6133,0.6375346486222078,0.620903309962498,2021-04-04,3167970,56.7157,2021-04-04,0.10432323232323232,0.11732323232323236,0.16742424242424242,0.2147070707070707,0.39620202020202017
181,Iowa,19,339121,5549,6183,0.6066634319909429,0.6715186802523047,2021-04-03,3167970,56.7157,2021-04-04,0.10432323232323232,0.11732323232323236,0.16742424242424242,0.2147070707070707,0.39620202020202017
182,Iowa,19,338588,5536,6272,0.5790816326530612,0.6731505102040817,2021-04-02,3167970,56.7157,2021-04-04,0.10432323232323232,0.11732323232323236,0.16742424242424242,0.2147070707070707,0.39620202020202017
183,Iowa,19,338009,5501,6259,0.5307557117750439,0.7264738776162326,2021-04-01,3167970,56.7157,2021-04-04,0.10432323232323232,0.11732323232323236,0.16742424242424242,0.2147070707070707,0.39620202020202017
184,Iowa,19,337496,5498,6355,0.4931549960660897,0.6950432730133753,2021-03-31,3167970,56.7157,2021-04-04,0.10432323232323232,0.11732323232323236,0.16742424242424242,0.2147070707070707,0.39620202020202017
185,Iowa,19,336890,5472,6413,0.45454545454545453,0.707625136441603,2021-03-30,3167970,56.7157,2021-04-04,0.10432323232323232,0.11732323232323236,0.16742424242424242,0.2147070707070707,0.39620202020202017
186,Iowa,19,336455,5470,6431,0.4507852589021925,0.689472865806251,2021-03-29,3167970,56.7157,2021-04-04,0.10432323232323232,0.11732323232323236,0.16742424242424242,0.2147070707070707,0.39620202020202017
187,Iowa,19,336270,5470,6435,0.45672105672105673,0.6324786324786325,2021-03-28,3167970,56.7157,2021-04-04,0.10432323232323232,0.11732323232323236,0.16742424242424242,0.2147070707070707,0.39620202020202017
188,Iowa,19,335840,5463,6503,0.45532831001076424,0.6535445179148085,2021-03-27,3167970,56.7157,2021-04-04,0.10432323232323232,0.11732323232323236,0.16742424242424242,0.2147070707070707,0.39620202020202017
189,Iowa,19,335222,5438,6615,0.45699168556311415,0.6341647770219199,2021-03-26,3167970,56.7157,2021-04-04,0.10432323232323232,0.11732323232323236,0.16742424242424242,0.2147070707070707,0.39620202020202017
190,Iowa,19,334665,5415,6713,0.43050796961120213,0.6292268732310442,2021-03-25,3167970,56.7157,2021-04-04,0.10432323232323232,0.11732323232323236,0.16742424242424242,0.2147070707070707,0.39620202020202017
191,Iowa,19,333962,5400,6929,0.4271900707172752,0.5396161062202338,2021-03-24,3167970,56.7157,2021-04-04,0.10432323232323232,0.11732323232323236,0.16742424242424242,0.2147070707070707,0.39620202020202017
192,Kansas,20,298900,4812,3323,0.4474872103520915,0.429431236834186,2021-04-04,2917220,35.6807,2021-04-04,0.11688571428571429,0.11694285714285715,0.15111428571428573,0.21946666666666678,0.3955904761904764
193,Kansas,20,298897,4812,3326,0.447083583884546,0.4290438965724594,2021-04-03,2917220,35.6807,2021-04-04,0.11688571428571429,0.11694285714285715,0.15111428571428573,0.21946666666666678,0.3955904761904764
194,Kansas,20,298218,4816,3568,0.41507847533632286,0.524103139013453,2021-04-02,2917220,35.6807,2021-04-04,0.11688571428571429,0.11694285714285715,0.15111428571428573,0.21946666666666678,0.3955904761904764
195,Kansas,20,298178,4816,3585,0.40390516039051605,0.4111576011157601,2021-04-01,2917220,35.6807,2021-04-04,0.11688571428571429,0.11694285714285715,0.15111428571428573,0.21946666666666678,0.3955904761904764
196,Kansas,20,297460,4743,3710,0.4029649595687331,0.5369272237196766,2021-03-31,2917220,35.6807,2021-04-04,0.11688571428571429,0.11694285714285715,0.15111428571428573,0.21946666666666678,0.3955904761904764
197,Kansas,20,297436,4743,3698,0.3969713358572201,0.42644672796106003,2021-03-30,2917220,35.6807,2021-04-04,0.11688571428571429,0.11694285714285715,0.15111428571428573,0.21946666666666678,0.3955904761904764
198,Kansas,20,296798,4735,3904,0.3896004098360656,0.4918032786885246,2021-03-29,2917220,35.6807,2021-04-04,0.11688571428571429,0.11694285714285715,0.15111428571428573,0.21946666666666678,0.3955904761904764
199,Kansas,20,296798,4735,3904,0.3896004098360656,0.38089139344262296,2021-03-28,2917220,35.6807,2021-04-04,0.11688571428571429,0.11694285714285715,0.15111428571428573,0.21946666666666678,0.3955904761904764
200,Kansas,20,296798,4735,3900,0.391025641025641,0.3812820512820513,2021-03-27,2917220,35.6807,2021-04-04,0.11688571428571429,0.11694285714285715,0.15111428571428573,0.21946666666666678,0.3955904761904764
201,Kansas,20,296047,4724,4255,0.3487661574618096,0.45217391304347826,2021-03-26,2917220,35.6807,2021-04-04,0.11688571428571429,0.11694285714285715,0.15111428571428573,0.21946666666666678,0.3955904761904764
202,Kansas,20,295991,4724,4270,0.3517564402810304,0.3522248243559719,2021-03-25,2917220,35.6807,2021-04-04,0.11688571428571429,0.11694285714285715,0.15111428571428573,0.21946666666666678,0.3955904761904764
