,State,fips,cases,deaths,1 week increase in cases,2 change increase in cases/ 1 week increase,4 change increase in cases/ 1 week increase,latest Date Used,pop,density
4,Arkansas,05,296494,4895,37482,0.3318659623285844,0.31460434341817406,2021-02-01,3033950,58.3059
5,California,06,3341560,41284,557699,0.32379294207090203,0.2308072992779259,2021-02-01,39613500,254.2929
6,Colorado,08,399384,5737,33072,0.33006773101112724,0.30711780358006774,2021-02-01,5893630,56.8653
7,Connecticut,09,253954,7119,35489,0.3805968046436924,0.290850686128096,2021-02-01,3552820,733.7505
8,Delaware,10,78495,1101,10577,0.40474614730074693,0.3123759099933819,2021-02-01,990334,508.1242
9,District of Columbia,11,37008,916,4129,0.3565027851780092,0.3640106563332526,2021-02-01,714153,11707.4262
10,Florida,12,1727099,26684,202589,0.3893992270064021,0.3402850105385781,2021-02-01,21944600,409.2233
11,Georgia,13,888462,13821,123458,0.4109008731714429,0.335547311636346,2021-02-01,10830000,188.3053
12,Hawaii,15,25870,407,2332,0.33662092624356776,0.2834476843910806,2021-02-01,1406430,218.9678
13,Idaho,16,163291,1737,11808,0.38456978319783197,0.26329607046070463,2021-02-01,1860120,22.5079
14,Illinois,17,1131212,21273,87260,0.3743868897547559,0.2730231492092597,2021-02-01,12569300,226.3964
15,Indiana,18,631502,9989,63089,0.32573031748799314,0.2408026755852843,2021-02-01,6805660,189.9643
16,Iowa,19,320187,4906,19726,0.3966845787285816,0.3183615532799351,2021-02-01,3167970,56.7157
17,Kansas,20,279587,3809,28129,0.3448753954993068,0.2619005297024423,2021-02-01,2917220,35.6807
18,Kentucky,21,368623,3995,49885,0.3904981457351909,0.3440112258193846,2021-02-01,4480710,113.4759
19,Louisiana,22,401591,8912,47770,0.3347498429976973,0.32759053799455723,2021-02-01,4627000,107.0966
20,Maine,23,39543,595,7908,0.4008598887202833,0.315756196256955,2021-02-01,1354520,43.9166
21,Maryland,24,355812,7154,40447,0.3692733700892526,0.30803273419536675,2021-02-01,6065440,624.8522
22,Massachusetts,25,526423,14607,80859,0.37407091356558947,0.28116845372809457,2021-02-01,6912240,886.1846
23,Michigan,26,611223,15527,42125,0.3466587537091988,0.303240356083086,2021-02-01,9992430,176.7352
24,Minnesota,27,462596,6270,23670,0.3563160118293198,0.2849598648077736,2021-02-01,5706400,71.6641
25,Mississippi,28,275706,6056,30255,0.37064947942488846,0.3490332176499752,2021-02-01,2966410,63.2187
26,Missouri,29,494869,7182,39607,0.36746029742217284,0.27679450602166283,2021-02-01,6169040,89.7419
27,Montana,30,94146,1235,6831,0.3397745571658615,0.32806324110671936,2021-02-01,1085000,7.4547
28,Nebraska,31,192112,2031,12450,0.45156626506024095,0.26200803212851403,2021-02-01,1952000,25.4087
29,Nevada,32,279241,4281,29543,0.30934569948888063,0.24445723183156753,2021-02-01,3185790,29.0195
30,New Hampshire,33,66058,1059,10536,0.4654517843583903,0.31226271829916474,2021-02-01,1372200,153.2671
31,New Jersey,34,700346,21513,85919,0.41756770912138175,0.38868003584771704,2021-02-01,8874520,1206.7609
32,New Mexico,35,174550,3297,16948,0.3205687986783101,0.2864054755723389,2021-02-01,2105000,17.354
33,New York,36,1429096,43354,220832,0.4152296768584263,0.367573540066657,2021-02-01,19300000,409.5404
34,North Carolina,37,763358,9397,104297,0.46847943852651563,0.3660891492564503,2021-02-01,10701000,220.1037
35,North Dakota,38,97708,1447,2709,0.34809892949427834,0.2986341823551126,2021-02-01,770026,11.1596
36,Ohio,39,899079,11233,103643,0.3626873016026167,0.29353646652451204,2021-02-01,11714600,286.6939
37,Oklahoma,40,390868,3564,50045,0.360415625936657,0.32001198920971125,2021-02-01,3990440,58.1739
38,Oregon,41,143373,1980,15378,0.307972428144102,0.3112238262452855,2021-02-01,4289440,44.6873
39,Pennsylvania,42,851911,21741,105721,0.3516330719535381,0.36176350961492987,2021-02-01,12804100,286.1699
40,Rhode Island,44,115956,2173,11735,0.6230080954409885,0.35807413719642095,2021-02-01,3194370,923.4952
41,South Carolina,45,445916,7283,65992,0.4538883501030428,0.37124196872348164,2021-02-01,1061510,1026.6054
42,South Dakota,46,108315,1778,5016,0.30322966507177035,0.22627591706539074,2021-02-01,5277830,175.5707
43,Tennessee,47,715439,9660,77714,0.270478935584322,0.2509715109246725,2021-02-01,896581,11.8265
44,Texas,48,2414468,37405,305394,0.4316293050944026,0.47177416714146314,2021-02-01,6944260,168.4069
45,Utah,49,347210,1669,39286,0.314361350099272,0.25304179605966504,2021-02-01,29730300,113.808
46,Vermont,50,12083,175,2347,0.4026416702172987,0.39113762249680445,2021-02-01,3310770,40.2917
47,Virginia,51,507640,6474,79014,0.4058647834560964,0.3672893411294201,2021-02-01,623251,67.6197
48,Washington,53,317703,4404,32411,0.3933849618956527,0.3459936441331647,2021-02-01,8603980,217.8774
49,West Virginia,54,121425,2028,17923,0.33643921218546,0.31166657367628187,2021-02-01,7796940,117.3248
50,Wisconsin,55,592921,6439,41464,0.31694964306386264,0.25188114991317767,2021-02-01,1767860,73.5444
51,Wyoming,56,52057,596,4461,0.30351939027123964,0.22304416050212958,2021-02-01,5852490,108.0633
52,Puerto Rico,72,127853,1836,9134,0.40037223560324064,0.2892489599299321,2021-02-01,581075,5.9847
1,Alabama,01,443009,6662,56103,0.35698625741938933,0.33832415378856745,2021-01-25,4934190,97.427
2,Alaska,02,53061,250,4437,0.3772819472616633,0.2875816993464052,2021-01-25,724357,1.2694
3,Arizona,04,728231,12239,123155,0.41826154033534974,0.39745848727213673,2021-01-25,7520100,66.2016
4,Arkansas,05,284702,4650,39816,0.3998141450673096,0.31241209563994377,2021-01-25,3033950,58.3059
5,California,06,3212839,37499,561443,0.4664124407998675,0.32163371882809116,2021-01-25,39613500,254.2929
6,Colorado,08,389227,5602,36566,0.3690860362084997,0.29852868785210307,2021-01-25,5893630,56.8653
7,Connecticut,09,243632,6911,32158,0.5213943653212264,0.42001990173518255,2021-01-25,3552820,733.7505
8,Delaware,10,75191,1049,10339,0.49163362027275365,0.41406325563400714,2021-01-25,990334,508.1242
9,District of Columbia,11,35505,879,3651,0.5587510271158587,0.4031772117228157,2021-01-25,714153,11707.4262
10,Florida,12,1658161,25445,208409,0.43517794337096766,0.3785249197491471,2021-01-25,21944600,409.2233
11,Georgia,13,847036,12890,125362,0.44853304829214596,0.4046601043378376,2021-01-25,10830000,188.3053
12,Hawaii,15,25209,339,2353,0.4088397790055249,0.3336166595835104,2021-01-25,1406430,218.9678
13,Idaho,16,160182,1687,13108,0.3878547451937748,0.3464296612755569,2021-01-25,1860120,22.5079
14,Illinois,17,1107388,20744,92048,0.4157504780114723,0.35491265426733876,2021-01-25,12569300,226.3964
15,Indiana,18,616310,9728,71099,0.3573186683357009,0.2890336010351763,2021-01-25,6805660,189.9643
16,Iowa,19,313907,4488,21125,0.39327810650887574,0.37041420118343193,2021-01-25,3167970,56.7157
17,Kansas,20,272220,3622,31326,0.38619676945668135,0.3096788610100236,2021-01-25,2917220,35.6807
18,Kentucky,21,351462,3730,48405,0.46623282718727405,0.40243776469373,2021-01-25,4480710,113.4759
19,Louisiana,22,385942,8590,47695,0.4553307474578048,0.33527623440612225,2021-01-25,4627000,107.0966
20,Maine,23,37046,547,7292,0.5848875479978058,0.43472298409215576,2021-01-25,1354520,43.9166
21,Maryland,24,343353,6900,40432,0.4586218836565097,0.36941036802532645,2021-01-25,6065440,624.8522
22,Massachusetts,25,503688,14178,80108,0.4543740949717881,0.37757777001048587,2021-01-25,6912240,886.1846
23,Michigan,26,598449,15208,46554,0.3866692443184259,0.3136787386690725,2021-01-25,9992430,176.7352
24,Minnesota,27,455851,6166,27423,0.3572548590599132,0.3075520548444736,2021-01-25,5706400,71.6641
25,Mississippi,28,265146,5777,32220,0.4228119180633147,0.34804469273743016,2021-01-25,2966410,63.2187
26,Missouri,29,483906,6968,47299,0.3141715469671663,0.3077020655827819,2021-01-25,6169040,89.7419
27,Montana,30,91905,1152,6677,0.4233937397034596,0.34761120263591433,2021-01-25,1085000,7.4547
28,Nebraska,31,188850,1984,13752,0.4052501454333915,0.4088132635253054,2021-01-25,1952000,25.4087
29,Nevada,32,272019,4032,31818,0.3895907976617009,0.28722735558488904,2021-01-25,3185790,29.0195
30,New Hampshire,33,62768,990,10637,0.5224217354517251,0.46103224593400394,2021-01-25,1372200,153.2671
31,New Jersey,34,666951,20972,124255,0.32923423604683916,0.28873687175566376,2021-01-25,8874520,1206.7609
32,New Mexico,35,169696,3159,18428,0.38940742348599955,0.2948230952897764,2021-01-25,2105000,17.354
33,New York,36,1347924,42090,211318,0.5025601226587418,0.4339242279408285,2021-01-25,19300000,409.5404
34,North Carolina,37,725176,8777,111004,0.39026521566790384,0.44017332708731216,2021-01-25,10701000,220.1037
35,North Dakota,38,96899,1436,3273,0.3415826458906202,0.2881148793156126,2021-01-25,770026,11.1596
36,Ohio,39,868656,10768,109913,0.41950451720906534,0.3419977618662033,2021-01-25,11714600,286.6939
37,Oklahoma,40,374853,3293,52660,0.40958982149639195,0.34251804025826055,2021-01-25,3990440,58.1739
38,Oregon,41,138587,1892,16304,0.4443081452404318,0.2904808635917566,2021-01-25,4289440,44.6873
39,Pennsylvania,42,813665,20664,112542,0.3956123047395639,0.3303211245579428,2021-01-25,12804100,286.1699
40,Rhode Island,44,111754,2110,15005,0.25564811729423526,0.48723758747084306,2021-01-25,3194370,923.4952
41,South Carolina,45,421417,6552,59604,0.5672438091403261,0.5025333870210053,2021-01-25,1061510,1026.6054
42,South Dakota,46,107180,1705,5841,0.3697996918335901,0.26040061633281975,2021-01-25,5277830,175.5707
43,Tennessee,47,695935,8887,92584,0.3190292059103085,0.22703706904000692,2021-01-25,896581,11.8265
44,Texas,48,2270391,35236,279639,0.5254953708173753,0.4713827470417217,2021-01-25,6944260,168.4069
45,Utah,49,337269,1599,40912,0.42571861556511537,0.3018674227610481,2021-01-25,29730300,113.808
46,Vermont,50,11165,171,1958,0.5832482124616956,0.482635342185904,2021-01-25,3310770,40.2917
47,Virginia,51,478619,6081,67211,0.6422163038788293,0.4771391587686539,2021-01-25,623251,67.6197
48,Washington,53,306489,4221,37524,0.3375972710798422,0.33978253917492807,2021-01-25,8603980,217.8774
49,West Virginia,54,115839,1899,20846,0.36107646550897055,0.2892641274105344,2021-01-25,7796940,117.3248
50,Wisconsin,55,582477,6203,41805,0.41605071163736396,0.31436431048917596,2021-01-25,1767860,73.5444
51,Wyoming,56,51062,571,3691,0.6266594418856678,0.36683825521538876,2021-01-25,5852490,108.0633
52,Puerto Rico,72,125211,1778,9810,0.4557594291539246,0.372782874617737,2021-01-25,581075,5.9847
1,Alabama,01,424028,6121,49263,0.6070478858372409,0.4065525851044394,2021-01-18,4934190,97.427
2,Alaska,02,51785,220,4309,0.46437688558830353,0.38848920863309355,2021-01-18,724357,1.2694
3,Arizona,04,679282,11265,100197,0.6609878539277623,0.5140972284599339,2021-01-18,7520100,66.2016
4,Arkansas,05,272263,4343,31674,0.680779187977521,0.5025888741554587,2021-01-18,3033950,58.3059
5,California,06,3032260,33742,541478,0.5463472200163257,0.4836096757393652,2021-01-18,39613500,254.2929
6,Colorado,08,378311,5462,32526,0.6018569759576954,0.4149295947857099,2021-01-18,5893630,56.8653
7,Connecticut,09,230125,6670,27259,0.6868190322462306,0.6150996001320664,2021-01-18,3552820,733.7505
8,Delaware,10,70910,1016,9277,0.5922173116309152,0.5479141963996982,2021-01-18,990334,508.1242
9,District of Columbia,11,34033,857,3164,0.6602402022756005,0.6447534766118836,2021-01-18,714153,11707.4262
10,Florida,12,1579273,24273,164111,0.6818190127413762,0.5526442468816838,2021-01-18,21944600,409.2233
11,Georgia,13,796307,11967,101548,0.6620415960924882,0.5537184385709222,2021-01-18,10830000,188.3053
12,Hawaii,15,24424,319,1669,0.8208508088675854,0.5763930497303775,2021-01-18,1406430,218.9678
13,Idaho,16,155641,1609,12365,0.5437929640113223,0.41116053376465833,2021-01-18,1860120,22.5079
14,Illinois,17,1074719,20119,80542,0.6082664944997641,0.4751434034416826,2021-01-18,12569300,226.3964
15,Indiana,18,595760,9340,61547,0.6122800461435975,0.4127739776106065,2021-01-18,6805660,189.9643
16,Iowa,19,306082,4324,17620,0.6480136208853575,0.47150964812712826,2021-01-18,3167970,56.7157
17,Kansas,20,262519,3525,26457,0.6059265978757985,0.4572702876365423,2021-01-18,2917220,35.6807
18,Kentucky,21,331982,3462,34854,0.7837550926722902,0.6475010041889023,2021-01-18,4480710,113.4759
19,Louisiana,22,369951,8253,34920,0.7460767468499427,0.6219072164948454,2021-01-18,4627000,107.0966
20,Maine,23,33876,514,6683,0.5451144695496035,0.6381864432141254,2021-01-18,1354520,43.9166
21,Maryland,24,328417,6596,34625,0.6326064981949459,0.5355379061371841,2021-01-18,6065440,624.8522
22,Massachusetts,25,473441,13705,65208,0.6818181818181818,0.5581983805668016,2021-01-18,6912240,886.1846
23,Michigan,26,583846,14677,41260,0.5846825012118274,0.436282113427048,2021-01-18,9992430,176.7352
24,Minnesota,27,447417,6007,24377,0.5691020223981622,0.4018952291094064,2021-01-18,5706400,71.6641
25,Mississippi,28,253932,5524,28177,0.5902686588352202,0.48347943358057993,2021-01-18,2966410,63.2187
26,Missouri,29,469352,6655,39233,0.6307700150383606,0.37876277623429255,2021-01-18,6169040,89.7419
27,Montana,30,89584,1093,5297,0.7558995657919577,0.5336983198036624,2021-01-18,1085000,7.4547
28,Nebraska,31,183228,1908,12659,0.5432498617584327,0.4402401453511336,2021-01-18,1952000,25.4087
29,Nevada,32,262880,3784,27142,0.6317515289956525,0.4567091592366075,2021-01-18,3185790,29.0195
30,New Hampshire,33,57864,933,9940,0.5009054325955734,0.5590543259557345,2021-01-18,1372200,153.2671
31,New Jersey,34,631074,20458,107484,0.41876000148859366,0.3806054854676045,2021-01-18,8874520,1206.7609
32,New Mexico,35,164263,2960,16507,0.591991276428182,0.43472466226449386,2021-01-18,2105000,17.354
33,New York,36,1256228,40753,174540,0.6567663572819984,0.6084565142660708,2021-01-18,19300000,409.5404
34,North Carolina,37,676315,8131,87505,0.6968287526427062,0.4950688532083881,2021-01-18,10701000,220.1037
35,North Dakota,38,95956,1406,3120,0.5099358974358974,0.35833333333333334,2021-01-18,770026,11.1596
36,Ohio,39,831066,10281,98069,0.5866685700884071,0.4701689626691411,2021-01-18,11714600,286.6939
37,Oklahoma,40,356816,2994,43337,0.6570828622193506,0.49770404042734845,2021-01-18,3990440,58.1739
38,Oregon,41,133851,1811,14593,0.5573905297060234,0.49640238470499554,2021-01-18,4289440,44.6873
39,Pennsylvania,42,776490,19390,101356,0.6037925727139982,0.43927345199100204,2021-01-18,12804100,286.1699
40,Rhode Island,44,104443,2005,12477,0.6330848761721568,0.30744570008816224,2021-01-18,3194370,923.4952
41,South Carolina,45,391464,6248,49739,0.6470174309897666,0.6797482860531977,2021-01-18,1061510,1026.6054
42,South Dakota,46,105659,1667,5569,0.5128389297899084,0.3878613754713593,2021-01-18,5277830,175.5707
43,Tennessee,47,674915,8350,82056,0.5871234279028956,0.35996148971434144,2021-01-18,896581,11.8265
44,Texas,48,2138574,32858,223039,0.7103914562027269,0.6588489008648711,2021-01-18,6944260,168.4069
45,Utah,49,324919,1500,32850,0.6657229832572298,0.5301978691019786,2021-01-18,29730300,113.808
46,Vermont,50,10220,163,1339,0.8999253174010455,0.8528752800597461,2021-01-18,3310770,40.2917
47,Virginia,51,446550,5739,56646,0.6328778731066624,0.7619955513187162,2021-01-18,623251,67.6197
48,Washington,53,293739,3974,30686,0.6433878641725869,0.41282669621325685,2021-01-18,8603980,217.8774
49,West Virginia,54,109809,1784,18549,0.5604614804032563,0.40579006954552804,2021-01-18,7796940,117.3248
50,Wisconsin,55,569335,5930,33518,0.7181514410167671,0.5189152097380512,2021-01-18,1767860,73.5444
51,Wyoming,56,49708,522,3129,0.6864813039309684,0.7392138063279002,2021-01-18,5852490,108.0633
52,Puerto Rico,72,121554,1703,9956,0.46836078746484533,0.4490759341100844,2021-01-18,581075,5.9847
